lon,lat,elevation
32.549999988888906,0.3600000111111066,1174.656
32.55027776666668,0.3600000111111066,1176.0797
32.55055554444446,0.3600000111111066,1177.23
32.55083332222224,0.3600000111111066,1179.0938
32.551111100000014,0.3600000111111066,1181.3901
32.551388877777796,0.3600000111111066,1183.193
32.55166665555557,0.3600000111111066,1185.9495
32.55194443333335,0.3600000111111066,1188.302
32.55222221111113,0.3600000111111066,1190.9296
32.552499988888904,0.3600000111111066,1193.4668
32.55277776666668,0.3600000111111066,1195.6306
32.55305554444446,0.3600000111111066,1196.2567
32.55333332222224,0.3600000111111066,1198.5677
32.55361110000001,0.3600000111111066,1200.2133
32.553888877777794,0.3600000111111066,1201.237
32.55416665555557,0.3600000111111066,1202.0625
32.55444443333335,0.3600000111111066,1203.5566
32.55472221111113,0.3600000111111066,1204.4026
32.5549999888889,0.3600000111111066,1204.132
32.555277766666684,0.3600000111111066,1202.8707
32.55555554444446,0.3600000111111066,1202.6147
32.555833322222234,0.3600000111111066,1202.7411
32.55611110000002,0.3600000111111066,1203.2577
32.55638887777779,0.3600000111111066,1205.0687
32.556666655555574,0.3600000111111066,1202.7764
32.55694443333335,0.3600000111111066,1200.2999
32.557222211111124,0.3600000111111066,1197.7506
32.55749998888891,0.3600000111111066,1194.9934
32.55777776666668,0.3600000111111066,1193.1085
32.55805554444446,0.3600000111111066,1190.6859
32.55833332222224,0.3600000111111066,1186.066
32.558611100000014,0.3600000111111066,1182.9443
32.55888887777779,0.3600000111111066,1181.7748
32.55916665555557,0.3600000111111066,1177.5913
32.55944443333335,0.3600000111111066,1178.468
32.55972221111113,0.3600000111111066,1176.5223
32.559999988888904,0.3600000111111066,1175.3981
32.56027776666668,0.3600000111111066,1175.3933
32.56055554444446,0.3600000111111066,1175.5098
32.56083332222224,0.3600000111111066,1175.4451
32.56111110000001,0.3600000111111066,1175.936
32.561388877777794,0.3600000111111066,1177.513
32.56166665555557,0.3600000111111066,1179.6552
32.56194443333335,0.3600000111111066,1182.2783
32.56222221111113,0.3600000111111066,1185.2178
32.5624999888889,0.3600000111111066,1187.4077
32.562777766666684,0.3600000111111066,1189.7809
32.56305554444446,0.3600000111111066,1191.6256
32.563333322222235,0.3600000111111066,1194.0168
32.56361110000002,0.3600000111111066,1195.5148
32.56388887777779,0.3600000111111066,1197.151
32.56416665555557,0.3600000111111066,1198.251
32.56444443333335,0.3600000111111066,1199.2274
32.564722211111125,0.3600000111111066,1200.1116
32.56499998888891,0.3600000111111066,1200.6519
32.56527776666668,0.3600000111111066,1201.106
32.56555554444446,0.3600000111111066,1202.269
32.56583332222224,0.3600000111111066,1203.6106
32.566111100000015,0.3600000111111066,1203.561
32.56638887777779,0.3600000111111066,1202.7303
32.56666665555557,0.3600000111111066,1202.0234
32.56694443333335,0.3600000111111066,1201.0258
32.56722221111113,0.3600000111111066,1200.023
32.567499988888905,0.3600000111111066,1199.332
32.56777776666668,0.3600000111111066,1198.3336
32.56805554444446,0.3600000111111066,1197.1732
32.56833332222224,0.3600000111111066,1196.0985
32.56861110000001,0.3600000111111066,1195.4617
32.568888877777795,0.3600000111111066,1194.2133
32.56916665555557,0.3600000111111066,1192.9799
32.56944443333335,0.3600000111111066,1191.8981
32.56972221111113,0.3600000111111066,1191.1396
32.549999988888906,0.3597222333333288,1175.1106
32.55027776666668,0.3597222333333288,1176.1508
32.55055554444446,0.3597222333333288,1177.8424
32.55083332222224,0.3597222333333288,1179.521
32.551111100000014,0.3597222333333288,1181.2448
32.551388877777796,0.3597222333333288,1183.0787
32.55166665555557,0.3597222333333288,1185.4568
32.55194443333335,0.3597222333333288,1188.3616
32.55222221111113,0.3597222333333288,1190.7896
32.552499988888904,0.3597222333333288,1192.6377
32.55277776666668,0.3597222333333288,1194.7557
32.55305554444446,0.3597222333333288,1196.9651
32.55333332222224,0.3597222333333288,1197.9819
32.55361110000001,0.3597222333333288,1199.2284
32.553888877777794,0.3597222333333288,1200.6833
32.55416665555557,0.3597222333333288,1201.6722
32.55444443333335,0.3597222333333288,1202.6757
32.55472221111113,0.3597222333333288,1203.9115
32.5549999888889,0.3597222333333288,1204.1251
32.555277766666684,0.3597222333333288,1202.8752
32.55555554444446,0.3597222333333288,1202.5796
32.555833322222234,0.3597222333333288,1202.4905
32.55611110000002,0.3597222333333288,1202.4927
32.55638887777779,0.3597222333333288,1202.9641
32.556666655555574,0.3597222333333288,1204.8392
32.55694443333335,0.3597222333333288,1201.9341
32.557222211111124,0.3597222333333288,1197.77
32.55749998888891,0.3597222333333288,1195.366
32.55777776666668,0.3597222333333288,1192.3062
32.55805554444446,0.3597222333333288,1189.5789
32.55833332222224,0.3597222333333288,1186.7522
32.558611100000014,0.3597222333333288,1184.9517
32.55888887777779,0.3597222333333288,1183.1797
32.55916665555557,0.3597222333333288,1178.3695
32.55944443333335,0.3597222333333288,1177.7269
32.55972221111113,0.3597222333333288,1173.2157
32.559999988888904,0.3597222333333288,1172.2251
32.56027776666668,0.3597222333333288,1174.9377
32.56055554444446,0.3597222333333288,1175.5785
32.56083332222224,0.3597222333333288,1175.7145
32.56111110000001,0.3597222333333288,1176.3004
32.561388877777794,0.3597222333333288,1177.6703
32.56166665555557,0.3597222333333288,1179.3708
32.56194443333335,0.3597222333333288,1181.8976
32.56222221111113,0.3597222333333288,1184.3448
32.5624999888889,0.3597222333333288,1186.8148
32.562777766666684,0.3597222333333288,1189.188
32.56305554444446,0.3597222333333288,1191.3103
32.563333322222235,0.3597222333333288,1193.3744
32.56361110000002,0.3597222333333288,1194.8
32.56388887777779,0.3597222333333288,1196.4291
32.56416665555557,0.3597222333333288,1197.746
32.56444443333335,0.3597222333333288,1198.3186
32.564722211111125,0.3597222333333288,1199.2062
32.56499998888891,0.3597222333333288,1199.9216
32.56527776666668,0.3597222333333288,1200.6997
32.56555554444446,0.3597222333333288,1201.4017
32.56583332222224,0.3597222333333288,1202.9326
32.566111100000015,0.3597222333333288,1202.7526
32.56638887777779,0.3597222333333288,1201.7723
32.56666665555557,0.3597222333333288,1201.1797
32.56694443333335,0.3597222333333288,1200.5768
32.56722221111113,0.3597222333333288,1199.7548
32.567499988888905,0.3597222333333288,1198.8188
32.56777776666668,0.3597222333333288,1197.724
32.56805554444446,0.3597222333333288,1196.8588
32.56833332222224,0.3597222333333288,1196.1368
32.56861110000001,0.3597222333333288,1195.1267
32.568888877777795,0.3597222333333288,1194.0369
32.56916665555557,0.3597222333333288,1192.6693
32.56944443333335,0.3597222333333288,1191.4131
32.56972221111113,0.3597222333333288,1190.3907
32.549999988888906,0.35944445555555105,1174.6167
32.55027776666668,0.35944445555555105,1175.9604
32.55055554444446,0.35944445555555105,1177.4592
32.55083332222224,0.35944445555555105,1179.0436
32.551111100000014,0.35944445555555105,1181.1537
32.551388877777796,0.35944445555555105,1183.122
32.55166665555557,0.35944445555555105,1185.637
32.55194443333335,0.35944445555555105,1188.0815
32.55222221111113,0.35944445555555105,1190.4512
32.552499988888904,0.35944445555555105,1192.8595
32.55277776666668,0.35944445555555105,1194.7311
32.55305554444446,0.35944445555555105,1196.8438
32.55333332222224,0.35944445555555105,1198.2639
32.55361110000001,0.35944445555555105,1199.4218
32.553888877777794,0.35944445555555105,1200.2565
32.55416665555557,0.35944445555555105,1201.5721
32.55444443333335,0.35944445555555105,1202.679
32.55472221111113,0.35944445555555105,1203.8507
32.5549999888889,0.35944445555555105,1204.0
32.555277766666684,0.35944445555555105,1202.6566
32.55555554444446,0.35944445555555105,1202.4642
32.555833322222234,0.35944445555555105,1201.8945
32.55611110000002,0.35944445555555105,1201.7631
32.55638887777779,0.35944445555555105,1202.4066
32.556666655555574,0.35944445555555105,1205.1333
32.55694443333335,0.35944445555555105,1200.0604
32.557222211111124,0.35944445555555105,1199.2645
32.55749998888891,0.35944445555555105,1195.4559
32.55777776666668,0.35944445555555105,1192.5555
32.55805554444446,0.35944445555555105,1189.8971
32.55833332222224,0.35944445555555105,1187.5609
32.558611100000014,0.35944445555555105,1185.0724
32.55888887777779,0.35944445555555105,1183.3628
32.55916665555557,0.35944445555555105,1179.6115
32.55944443333335,0.35944445555555105,1174.6782
32.55972221111113,0.35944445555555105,1173.372
32.559999988888904,0.35944445555555105,1175.366
32.56027776666668,0.35944445555555105,1175.4718
32.56055554444446,0.35944445555555105,1175.537
32.56083332222224,0.35944445555555105,1175.7323
32.56111110000001,0.35944445555555105,1176.4036
32.561388877777794,0.35944445555555105,1177.6272
32.56166665555557,0.35944445555555105,1179.4094
32.56194443333335,0.35944445555555105,1181.648
32.56222221111113,0.35944445555555105,1183.9841
32.5624999888889,0.35944445555555105,1186.5586
32.562777766666684,0.35944445555555105,1189.1758
32.56305554444446,0.35944445555555105,1191.1166
32.563333322222235,0.35944445555555105,1193.0872
32.56361110000002,0.35944445555555105,1194.6937
32.56388887777779,0.35944445555555105,1196.0815
32.56416665555557,0.35944445555555105,1197.4042
32.56444443333335,0.35944445555555105,1198.2379
32.564722211111125,0.35944445555555105,1198.9011
32.56499998888891,0.35944445555555105,1199.3748
32.56527776666668,0.35944445555555105,1200.2898
32.56555554444446,0.35944445555555105,1201.1593
32.56583332222224,0.35944445555555105,1202.1207
32.566111100000015,0.35944445555555105,1201.971
32.56638887777779,0.35944445555555105,1201.4943
32.56666665555557,0.35944445555555105,1200.7383
32.56694443333335,0.35944445555555105,1199.947
32.56722221111113,0.35944445555555105,1199.4395
32.567499988888905,0.35944445555555105,1198.8176
32.56777776666668,0.35944445555555105,1198.0023
32.56805554444446,0.35944445555555105,1196.8248
32.56833332222224,0.35944445555555105,1195.6154
32.56861110000001,0.35944445555555105,1194.3351
32.568888877777795,0.35944445555555105,1193.4291
32.56916665555557,0.35944445555555105,1192.1566
32.56944443333335,0.35944445555555105,1191.0123
32.56972221111113,0.35944445555555105,1189.8528
32.549999988888906,0.3591666777777733,1174.3689
32.55027776666668,0.3591666777777733,1175.3666
32.55055554444446,0.3591666777777733,1176.9847
32.55083332222224,0.3591666777777733,1179.1027
32.551111100000014,0.3591666777777733,1181.3636
32.551388877777796,0.3591666777777733,1183.5338
32.55166665555557,0.3591666777777733,1185.554
32.55194443333335,0.3591666777777733,1187.8433
32.55222221111113,0.3591666777777733,1190.5251
32.552499988888904,0.3591666777777733,1192.9337
32.55277776666668,0.3591666777777733,1195.1158
32.55305554444446,0.3591666777777733,1197.0085
32.55333332222224,0.3591666777777733,1198.631
32.55361110000001,0.3591666777777733,1199.5731
32.553888877777794,0.3591666777777733,1200.3134
32.55416665555557,0.3591666777777733,1200.7837
32.55444443333335,0.3591666777777733,1201.7554
32.55472221111113,0.3591666777777733,1203.2926
32.5549999888889,0.3591666777777733,1203.7776
32.555277766666684,0.3591666777777733,1202.9799
32.55555554444446,0.3591666777777733,1202.0171
32.555833322222234,0.3591666777777733,1201.5404
32.55611110000002,0.3591666777777733,1201.2786
32.55638887777779,0.3591666777777733,1201.2775
32.556666655555574,0.3591666777777733,1201.1327
32.55694443333335,0.3591666777777733,1199.4591
32.557222211111124,0.3591666777777733,1197.493
32.55749998888891,0.3591666777777733,1194.8767
32.55777776666668,0.3591666777777733,1192.2611
32.55805554444446,0.3591666777777733,1191.7301
32.55833332222224,0.3591666777777733,1189.39
32.558611100000014,0.3591666777777733,1186.0847
32.55888887777779,0.3591666777777733,1183.6643
32.55916665555557,0.3591666777777733,1180.1671
32.55944443333335,0.3591666777777733,1176.031
32.55972221111113,0.3591666777777733,1174.8376
32.559999988888904,0.3591666777777733,1175.9398
32.56027776666668,0.3591666777777733,1175.4504
32.56055554444446,0.3591666777777733,1175.1122
32.56083332222224,0.3591666777777733,1175.5416
32.56111110000001,0.3591666777777733,1176.2843
32.561388877777794,0.3591666777777733,1177.6305
32.56166665555557,0.3591666777777733,1179.6202
32.56194443333335,0.3591666777777733,1181.9371
32.56222221111113,0.3591666777777733,1184.2864
32.5624999888889,0.3591666777777733,1186.408
32.562777766666684,0.3591666777777733,1188.8296
32.56305554444446,0.3591666777777733,1191.1201
32.563333322222235,0.3591666777777733,1193.1726
32.56361110000002,0.3591666777777733,1194.9769
32.56388887777779,0.3591666777777733,1196.5641
32.56416665555557,0.3591666777777733,1197.6274
32.56444443333335,0.3591666777777733,1198.2227
32.564722211111125,0.3591666777777733,1198.3942
32.56499998888891,0.3591666777777733,1198.7512
32.56527776666668,0.3591666777777733,1199.5831
32.56555554444446,0.3591666777777733,1200.5479
32.56583332222224,0.3591666777777733,1201.4089
32.566111100000015,0.3591666777777733,1201.4758
32.56638887777779,0.3591666777777733,1200.7151
